brand,server_name,server_url,server_model,product_name,server_type,processor,memory,storage,networking,expansion,compatibility,important_configuration_notes,specifications_json,parts_found,status
Kingston,ABIT- AT8 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/25872/abit-at8-motherboard,AT8 Motherboard,ABIT - AT8 Motherboard,Motherboard,"[""AMD Athlon 64 ATi RADEON XPRESS 200/200P (RS480)"", ""AMD Athlon 64 FX (939-pin) ATi RADEON XPRESS 200/200P (RS480)"", ""AMD Athlon 64 X2 ATi RADEON XPRESS 200/200P (RS480)""]",Standard: 0 MB (Removable); Maximum: 2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module,Bus Architecture: PCI Express,,"[""4 Socket(s)""]",,"[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module""}, ""Storage"": {""Bus Architecture"": ""PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 ATi RADEON XPRESS 200/200P (RS480)"", ""AMD Athlon 64 FX (939-pin) ATi RADEON XPRESS 200/200P (RS480)"", ""AMD Athlon 64 X2 ATi RADEON XPRESS 200/200P (RS480)""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]}}",7,extracted
Kingston,ABIT- KV-85 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/25515/abit-kv-85-motherboard,KV-85 Motherboard,ABIT - KV-85 Motherboard,Motherboard,"[""AMD Athlon 64 VIA Apollo K8M800""]",Standard: 0 MB (Removable); Maximum: 2 GB,,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 VIA Apollo K8M800""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",14,extracted
Kingston,ABIT- AW8-MAX 3rd Eye II Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/25194/abit-aw8-max-3rd-eye-ii-motherboard,AW8-MAX 3rd Eye II Motherboard,ABIT - AW8-MAX 3rd Eye II Motherboard,Motherboard,"[""Intel Pentium 4 Intel 955X (Glenwood)"", ""Intel Pentium D Intel 955X (Glenwood)""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using Kingston's 512MB and 1GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 955X (Glenwood)"", ""Intel Pentium D Intel 955X (Glenwood)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using Kingston's 512MB and 1GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]}}",12,extracted
Kingston,ABIT- AL8-3rd Eye II Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/25195/abit-al8-3rd-eye-ii-motherboard,AL8-3rd Eye II Motherboard,ABIT - AL8-3rd Eye II Motherboard,Motherboard,"[""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules or kits.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules or kits.""]}}",12,extracted
Kingston,ABIT- KN8 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/25197/abit-kn8-motherboard,KN8 Motherboard,ABIT - KN8 Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4"", ""AMD Athlon 64 X2 Nvidia nForce4""]",Standard: 0 MB (Removable); Maximum: 2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",,"[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4"", ""AMD Athlon 64 X2 Nvidia nForce4""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]}}",7,extracted
Kingston,ABIT- VG7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/19215/abit-vg7-motherboard,VG7 Motherboard,ABIT - VG7 Motherboard,Motherboard,"[""Intel Pentium 4 VIA PT890 (VT8237)""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: AGP / PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 VIA PT890 (VT8237)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]}}",10,extracted
Kingston,ABIT- SV-1A Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/23764/abit-sv-1a-motherboard,SV-1A Motherboard,ABIT - SV-1A Motherboard,Motherboard,"[""AMD Athlon 64 VIA Apollo K8T800 Pro""]",Standard: 0 MB (Removable); Maximum: 2 GB using 400MHz DDR modules / 4 GB using current 333MHz DDR modules / 8 GB with release of 2GB 333MHz DDR module,Bus Architecture: PCI / PCI-X,,"[""4 Socket(s)""]",Using 400MHz DDR modules:: Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.; Using current 333MHz DDR modules:: Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.,"[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This system only supports 4 ranks of DDR400 memory. If two dual-ranked DIMMs are used, the 3rd and 4th sockets are disabled."", ""This motherboard supports both ECC and non-ECC memory. When mixing ECC and non-ECC modules, the system will not perform the ECC function.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB using 400MHz DDR modules / 4 GB using current 333MHz DDR modules / 8 GB with release of 2GB 333MHz DDR module""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI-X""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 VIA Apollo K8T800 Pro""]}, ""Upgrade Path"": {""Using 400MHz DDR modules:"": ""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules."", ""Using current 333MHz DDR modules:"": ""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This system only supports 4 ranks of DDR400 memory. If two dual-ranked DIMMs are used, the 3rd and 4th sockets are disabled."", ""This motherboard supports both ECC and non-ECC memory. When mixing ECC and non-ECC modules, the system will not perform the ECC function.""]}}",18,extracted
Kingston,ABIT- SG-80 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/23561/abit-sg-80-motherboard,SG-80 Motherboard,ABIT - SG-80 Motherboard,Motherboard,"[""Intel Celeron D SiS 661FX"", ""Intel Pentium 4 SiS 661FX""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: PCI Express,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""PCI Express""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Celeron D SiS 661FX"", ""Intel Pentium 4 SiS 661FX""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]}}",8,extracted
Kingston,ABIT- AN8 SLi Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/23537/abit-an8-sli-motherboard,AN8 SLi Motherboard,ABIT - AN8 SLi Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]",Standard: 0 MB (Removable); Maximum: 2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",,"[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]}}",7,extracted
Kingston,ABIT- AW8-MAX Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/23539/abit-aw8-max-motherboard,AW8-MAX Motherboard,ABIT - AW8-MAX Motherboard,Motherboard,"[""Intel Pentium 4 Intel 955X (Glenwood)"", ""Intel Pentium D Intel 955X (Glenwood)""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using Kingston's 512MB and 1GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 955X (Glenwood)"", ""Intel Pentium D Intel 955X (Glenwood)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using Kingston's 512MB and 1GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]}}",12,extracted
Kingston,ABIT- AN8 Ultra Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/23560/abit-an8-ultra-motherboard,AN8 Ultra Motherboard,ABIT - AN8 Ultra Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]",Standard: 0 MB (Removable); Maximum: 2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",Using 333MHz DDR Modules:: Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.,,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]}, ""Upgrade Path"": {""Using 333MHz DDR Modules:"": ""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}}",20,extracted
Kingston,ABIT- Fatal1ty AN8 SLi Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/23280/abit-fatal1ty-an8-sli-motherboard,Fatal1ty AN8 SLi Motherboard,ABIT - Fatal1ty AN8 SLi Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]",Standard: 0 MB (Removable); Maximum: 2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",,"[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]}}",7,extracted
Kingston,ABIT- KU8 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/23167/abit-ku8-motherboard,KU8 Motherboard,ABIT - KU8 Motherboard,Motherboard,"[""AMD Athlon 64 ALi ULi M1689"", ""AMD Sempron ALi ULi M1689""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 ALi ULi M1689"", ""AMD Sempron ALi ULi M1689""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]}}",4,extracted
Kingston,ABIT- GD8 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/20368/abit-gd8-motherboard,GD8 Motherboard,ABIT - GD8 Motherboard,Motherboard,"[""Intel Celeron D Intel 915P"", ""Intel Pentium 4 Intel 915P""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Celeron D Intel 915P"", ""Intel Pentium 4 Intel 915P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",16,extracted
Kingston,ABIT- AX8-V Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/21635/abit-ax8-v-motherboard,AX8-V Motherboard,ABIT - AX8-V Motherboard,Motherboard,"[""AMD Athlon 64 VIA K8T890"", ""AMD Athlon 64 FX (939-pin) VIA K8T890""]",Standard: 0 MB (Removable); Maximum: 2.5 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules / 8 GB using 2GB modules,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",Using 333MHz or 266MHz DDR modules:: Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.,"[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This system supports six ranks of DDR400 memory. 1GB and 512MB modules are dual-rank, 256 and 128MB modules are single-rank. Maximum configuration is achieved with two 1GB and two 256MB modules.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2.5 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules / 8 GB using 2GB modules""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 VIA K8T890"", ""AMD Athlon 64 FX (939-pin) VIA K8T890""]}, ""Upgrade Path"": {""Using 333MHz or 266MHz DDR modules:"": ""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This system supports six ranks of DDR400 memory. 1GB and 512MB modules are dual-rank, 256 and 128MB modules are single-rank. Maximum configuration is achieved with two 1GB and two 256MB modules.""]}}",22,extracted
